query_id,query,category,doc_id,title,rating,text_preview,relevance
Q28,retinol cream for beginners,user requirement,37804,This Vitamin C Serum is a perfect pair with the Retinol Moisturizer,5,This Vitamin C Serum is a perfect pair with the Retinol Moisturizer! My face feels smoother and softer after each use.,0
Q28,retinol cream for beginners,user requirement,21061,This is a fantastic retinol! Previously I’ve only used prescription Retin-a from ...,5,"This is a fantastic retinol! Previously I’ve only used prescription Retin-a from my dermatologist. Last month I decided to give this a try. It’s BETTER than anything I’ve used before because it doesn’t irritate my skin. The results are beautiful skin. (I’m in my 50’s)<br />How I use it: cleanse, tone, light moisturizer, Oz retinol, and then I apply jojoba oil lightly to my driest areas.<br />I use it at night but if I forget, I use it the next morning with a sunscreen.",1
Q28,retinol cream for beginners,user requirement,28876,Light & Quick Abosorbing Serum,4,"I have never used a Retinol product before, but when I found this particular Serum Retinol, I was very excited because I know the benefits of both a Serum and Retinol.<br /><br />I started using this 3 weeks ago inconjunction with the Admire My Skin Ultra-Potent Brightening Serum to help combat dark spots on my face and I and my boyfriend have noticed a major difference in the lightening of my spots.<br /><br />The product is non-scented, light, and absorbs quickly into the skin. I love the glass container that it comes in, because it doesn't take up much space on the night stand and it makes for easy travel.",0
Q28,retinol cream for beginners,user requirement,11510,Great product to reverse skin,5,I have used other retinols that are irritating to the skin and dry out your face. This is not one of them. Gentle enough to use every night but effective. Great product to reverse skin aging,1
Q28,retinol cream for beginners,user requirement,39713,"Don't buy this, it's bulls***",1,"First off, retinal cream can work. But not in this dosage, or how this is stored. If you really want a what this says it does, go to your doctor and get an actual retanoid prescription cream, it'll actually work and you won't be wasting your money.",1
Q28,retinol cream for beginners,user requirement,40418,This is my 3rd bottle ..,5,This is a staple for my 60 year old skin . One bottle last me about 9 mos. I use at night (once every night and then after a couple months I went to edgy other night and would use retinol in between). I have fairish skin with not a lot of blotchiness. This really makes your skin clear and vibrant and seems to get rid of that ashiness. It is better than the Skinceuticals as it is easier to spread and doesn’t smell bad at all. I love this product.,1
Q28,retinol cream for beginners,user requirement,27442,"Save your money, this doesn't work",1,"I'm not in love with it. I will not be buying it again. This was my first experience with a Retinol product, and I was a little afraid because of the listed concentration of retinol. I thought I might have acne breakouts, or peeling skin, or everything I've read retinol does but...nope. Nothing. I read that Retinol takes time to work, so I kept using it. It's been over two months now. (There is a ton of product in there, I'll say that for it).<br /><br />I've used up almost the entire bottle and I haven't seen any difference in my skin. I'm wondering if it even has retinol in it? I didn't even get a tingle! I'm going to be searching for a more effective product. I've heard excellent things a",1
Q28,retinol cream for beginners,user requirement,10698,Great,5,This is the first really strong retinol serum I have used that does not bother my skin. I use it once a day either under my make up or before I go to bed at night. I have used it for about a month and can see a difference in my face texture as well as my age spots. Will purchase again.,1
Q28,retinol cream for beginners,user requirement,15407,This is just okay product.  Only the Lactic Acid,3,"The lactic acid works.  Be careful because it can cause irritation of sensitive skin.  BUT again, the Luna Sleeping night oil is useless for my aging skin.  Luna Sleeping night oil is not worth the money.  Go get Prescription Retinoid cream from your doctor.",1
Q28,retinol cream for beginners,user requirement,29925,Another great product from this line!,5,"I love all of the products from this line!  I have had the privilege of using the retinol serum for the past couple of weeks and really like it.  It goes on well and soaks right in.  I use it at night.  I started using the products from this line about a year ago and my skin looks great.  I regularly get complimented from the people in my life that I have very few, if any, wrinkles.  I am 36 years old and NOT a sunscreen wearer.  My skin is also smooth and the color is even.  I trust this product line and another bonus is the reasonable pricing on the products.  The packaging is always clean and sealed.  Love it!",1
Q28,retinol cream for beginners,user requirement,31785,FEEL SO GOOD. THIS IS GREAT PRODUCTS,5,"AFTER I RECEIVED  THIS SWISS BOTANY RETINOL MOISTURIZER ,  I USED IT. FEEL SO GOOD. THIS IS GREAT PRODUCTS. STRONG RECOMMEND TO ANYONE.<br />I RECEIVED THIS PRODUCTS AT DISCOUNT PRICE IN EXCHANGE MY REVIEW.",1
Q28,retinol cream for beginners,user requirement,37187,A great natural product that's CRUELTY FREE!!!,5,I'm really loving this product. My skin is looking brighter and firmer. I have definitely seen great results on my neck and around my eyes! It's gentle enough for me to use daily. Other types of retinol products I've tried I could only use every other day. I will definitely be ordering this again especially because its CRUELTY FREE. I believe no animal should EVER be harmed in order for people to look better. I wish more products would join in the fight against animal cruelty and be more conscious of what they put in their products.,1
Q28,retinol cream for beginners,user requirement,638,Altaire Paris Ceam,5,I agree 100% with previous review. Exactly what I was about to say. I found this at TJMAXX and bought it to use on chest - to save more expensive small bottle retinol's for neck/face.  Now I put it under eyes and on neck in the AM...Saving Retinol for use only at night. I will check at store to repurchase - I hate shipping chrgs. (Amazon doesnt stock much so we have to pay to ship?? No thanks),1
